,Fraction of Outliers (Mean),Fraction of Outliers (Median),Fraction of Outliers (Std Dev),Fraction of Outliers IQR,Fraction of Outliers percent outliers,GCOR,Participant,Quality (Mean),Quality (Median),Quality (Std Dev),Quality IQR,Quality percent outliers,RMSD (Mean),RMSD (Median),RMSD (Std Dev),RMSD IQR,RMSD percent outliers,Series,Session,Site,Std. DVARS (Mean),Std. DVARS (Median),Std. DVARS (Std Dev),Std. DVARS percent outliers,Std. DVARs IQR,aux_file,bitpix,data_type,db_name,descrip,extensions,intent_name,pix_dimx,pix_dimy,pix_dimz,qform_code,qoffset_x,qoffset_y,qoffset_z,quatern_b,quatern_c,quatern_d,scl_inter,scl_slope,sform_code,slice_code,slice_duration,slice_end,slice_start,srow_x,srow_y,srow_z,toffset,tr
3139,0.004322337,0.000705,0.0107113393,0.0011175,0.1739130435,0.0705139259,26063,0.0773394641,0.0759644,0.0042358897,0.002318325,0.1304347826,0.1397341175,0.0728661871,0.1905895617,0.097452472,0.0923913043,rest_1,session_1,IPCAS_7,1.2241598239,1.130149853,0.37450844,0.0819672131,0.2597388845,,16,,,,1,,3,3,3.33,1,101.252990723,-100.86516571,8.9488973618,0,1,0,,,1,0,0,37,0,[  -3.           -0.           -0.          101.25299072],[  -0.            3.           -0.         -100.86516571],[ 0.          0.          3.32999969  8.94889736],0,2.5
3140,0.003614837,0.000515,0.0094072749,0.00094,0.1141304348,0.0307502794,26063,0.0735142207,0.07173575,0.0043387246,0.0041393,0.0923913043,0.0756760262,0.0554498527,0.0632719399,0.0545833967,0.0597826087,rest_2,session_1,IPCAS_7,1.1855452743,1.1731260012,0.1810890775,0.0109289617,0.2429005802,,16,,,,1,,3,3,3.33,1,101.252990723,-100.86516571,8.9488973618,0,1,0,,,1,0,0,37,0,[  -3.           -0.           -0.          101.25299072],[  -0.            3.           -0.         -100.86516571],[ 0.          0.          3.32999969  8.94889736],0,2.5
3141,0.002870163,0.000865,0.0063901658,0.00129,0.1195652174,0.0291449921,26064,0.1094573152,0.1086685,0.0026409094,0.0025675,0.0652173913,0.0826428445,0.062822513,0.0666599489,0.0689055444,0.0597826087,rest_2,session_1,IPCAS_7,1.2222590929,1.167399444,0.2937725171,0.043715847,0.3251330708,,16,,,,1,,3,3,3.33,1,105.975891113,-103.012023926,-32.5929527283,0,1,0,,,1,0,0,37,0,[  -3.           -0.           -0.          105.97589111],[  -0.            3.           -0.         -103.01202393],[  0.           0.           3.33000016 -32.59295273],0,2.5
3142,0.003171087,0.00066,0.0059335217,0.0010975,0.1684782609,0.0598078725,26064,0.1144047935,0.1122495,0.0050226021,0.0035025,0.152173913,0.0723636673,0.0518313024,0.0566215328,0.0617425389,0.0489130435,rest_1,session_1,IPCAS_7,1.12391662,1.111014347,0.1821762508,0.0327868852,0.2141626718,,16,,,,1,,3,3,3.33,1,105.975891113,-103.012023926,-32.5929527283,0,1,0,,,1,0,0,37,0,[  -3.           -0.           -0.          105.97589111],[  -0.            3.           -0.         -103.01202393],[  0.           0.           3.33000016 -32.59295273],0,2.5
3143,0.0009742391,0.00067,0.0008705324,0.0005175,0.1032608696,0.0596811763,26065,0.0998908375,0.0991005,0.0020600107,0.00254435,0.0380434783,0.0470783613,0.0402850575,0.0288812906,0.0261581206,0.0543478261,rest_1,session_1,IPCAS_7,1.1012065127,1.0952705741,0.0599689616,0.0382513661,0.0663718432,,16,,,,1,,3,3,3.33,1,103.951782227,-103.686767578,-37.3158416748,0,1,0,,,1,0,0,37,0,[  -3.           -0.           -0.          103.95178223],[  -0.            3.           -0.         -103.68676758],[  0.           0.           3.32999992 -37.31584167],0,2.5
3144,0.0009229891,0.000635,0.0016801405,0.0003225,0.1195652174,0.0339126686,26065,0.0941240891,0.0940393,0.0009677261,0.001149475,0.0217391304,0.0515290064,0.0412227046,0.0627231523,0.0297997097,0.0543478261,rest_2,session_1,IPCAS_7,1.1679260954,1.1446738672,0.1816735033,0.0765027322,0.0800670033,,16,,,,1,,3,3,3.33,1,103.951782227,-103.686767578,-37.3158416748,0,1,0,,,1,0,0,37,0,[  -3.           -0.           -0.          103.95178223],[  -0.            3.           -0.         -103.68676758],[  0.           0.           3.32999992 -37.31584167],0,2.5
3145,0.0015416848,0.00057,0.0026746436,0.0010075,0.1086956522,0.0430633178,26066,0.0581617082,0.0575216,0.0037248377,0.004055525,0.0543478261,0.0576378833,0.0447357104,0.039570714,0.0425258397,0.0489130435,rest_1,session_1,IPCAS_7,1.1075510017,1.0744405302,0.1819990076,0.0710382514,0.1903170972,,16,,,,1,,3,3,3.33,1,110.024108887,-101.371086121,-12.1946697235,0,1,0,,,1,0,0,37,0,[  -3.           -0.           -0.          110.02410889],[  -0.            2.99999976   -0.         -101.37108612],[  0.           0.           3.33000016 -12.19466972],0,2.5
3146,0.00219125,0.000585,0.0028146565,0.0020425,0.1358695652,0.0263063907,26066,0.0562502348,0.0555653,0.0044838488,0.004955625,0.0815217391,0.0620078559,0.0513142874,0.0415215195,0.0372652499,0.0543478261,rest_2,session_1,IPCAS_7,1.1753907424,1.1541925759,0.1436083702,0.0491803279,0.1364014411,,16,,,,1,,3,3,3.33,1,110.024108887,-101.371086121,-12.1946697235,0,1,0,,,1,0,0,37,0,[  -3.           -0.           -0.          110.02410889],[  -0.            2.99999976   -0.         -101.37108612],[  0.           0.           3.33000016 -12.19466972],0,2.5
3147,0.0013340761,0.00083,0.001599081,0.000575,0.1304347826,0.0293242889,26067,0.0854759897,0.08473415,0.0029614574,0.001816975,0.097826087,0.1075149705,0.0877362032,0.0674141529,0.0767951408,0.0652173913,rest_1,session_1,IPCAS_7,1.2038292859,1.2034939907,0.1503847406,0.0382513661,0.1670031341,,16,,,,1,,3,3,3.33,1,112.722900391,-109.14667511,-7.6725268364,0,1,0,,,1,0,0,37,0,[  -3.           -0.           -0.          112.72290039],[  -0.            2.99999976   -0.         -109.14667511],[ 0.          0.          3.33000016 -7.67252684],0,2.5
3148,0.0029949457,0.000805,0.0095872339,0.0011725,0.1195652174,0.0369517645,26067,0.0837863038,0.08284205,0.0029173996,0.002573125,0.0652173913,0.1339033847,0.0953802153,0.1499550842,0.0940106362,0.0543478261,rest_2,session_1,IPCAS_7,1.253387726,1.1539656364,0.5017779581,0.0546448087,0.2956049899,,16,,,,1,,3,3,3.33,1,112.722900391,-109.14667511,-7.6725268364,0,1,0,,,1,0,0,37,0,[  -3.           -0.           -0.          112.72290039],[  -0.            2.99999976   -0.         -109.14667511],[ 0.          0.          3.33000016 -7.67252684],0,2.5
3149,0.0011501087,0.00061,0.0020715734,0.000495,0.1086956522,0.0822168136,26068,0.0790517234,0.07878525,0.0012094129,0.00107715,0.0869565217,0.0840123081,0.0665108535,0.0613065582,0.056148329,0.0706521739,rest_1,session_1,IPCAS_7,1.1819747011,1.1570266461,0.1798134368,0.0601092896,0.1677801111,,16,,,,1,,3,3,3.33,1,105.768867493,-84.9132080078,-48.4878883362,0,1,0,,,1,0,0,37,0,[  -3.00000024   -0.           -0.          105.76886749],[ -0.           2.99999976  -0.         -84.91320801],[  0.           0.           3.32999992 -48.48788834],0,2.5
3150,0.0046224457,0.00076,0.0123456143,0.0013425,0.1902173913,0.0449661534,26068,0.0809610168,0.07980725,0.0040029116,0.002731075,0.1304347826,0.1539809107,0.098409878,0.1680027913,0.1089623583,0.097826087,rest_2,session_1,IPCAS_7,1.2380330582,1.089036897,0.4745567805,0.0765027322,0.3653730931,,16,,,,1,,3,3,3.33,1,105.768867493,-84.9132080078,-48.4878883362,0,1,0,,,1,0,0,37,0,[  -3.00000024   -0.           -0.          105.76886749],[ -0.           2.99999976  -0.         -84.91320801],[  0.           0.           3.32999992 -48.48788834],0,2.5
3151,0.0020807609,0.000825,0.0064693877,0.000835,0.1141304348,0.0481731563,26069,0.1055378587,0.1047685,0.0022584948,0.00229375,0.0380434783,0.0894167685,0.0612766799,0.1200536068,0.0583369814,0.0760869565,rest_2,session_1,IPCAS_7,1.1277485156,0.989510182,0.4530059678,0.0491803279,0.3569021619,,16,,,,1,,3,3,3.33,1,103.951782227,-92.8643341064,-45.1366882324,0,1,0,,,1,0,0,37,0,[  -3.           -0.           -0.          103.95178223],[ -0.           3.          -0.         -92.86433411],[  0.           0.           3.32999969 -45.13668823],0,2.5
3152,0.0018838587,0.00093,0.0022455037,0.00159,0.1141304348,0.0275269254,26069,0.1079261359,0.1071955,0.0032189103,0.003491,0.0760869565,0.0920775688,0.077123678,0.0644137378,0.0650819679,0.0380434783,rest_1,session_1,IPCAS_7,1.1528125402,1.1433945694,0.1618295908,0.0327868852,0.1737696718,,16,,,,1,,3,3,3.33,1,103.951782227,-96.1940917969,-46.8645057678,0,1,0,,,1,0,0,37,0,[  -3.           -0.           -0.          103.95178223],[ -0.           2.99999976  -0.         -96.1940918 ],[  0.           0.           3.32999969 -46.86450577],0,2.5
3153,0.0086139674,0.001665,0.0163202441,0.0071175,0.1467391304,0.0639699478,26070,0.1001230304,0.0981885,0.0072564611,0.00791175,0.0597826087,0.5639088144,0.3792122107,0.5823858054,0.5962933794,0.0543478261,rest_1,session_1,IPCAS_7,1.2686383364,1.0100805763,0.7684306184,0.0109289617,1.1039363273,,16,,,,1,,3,3,3.33,1,109.34942627,-100.121452332,-32.1959228516,0,1,0,,,1,0,0,37,0,[  -3.           -0.           -0.          109.34942627],[  -0.            2.99999976   -0.         -100.12145233],[  0.           0.           3.32999969 -32.19592285],0,2.5
3154,0.0067379891,0.00086,0.0168743165,0.0017225,0.1956521739,0.0973689493,26070,0.0923833451,0.0905879,0.005591244,0.003999925,0.0815217391,0.1958151767,0.0992695246,0.2472365681,0.1664476473,0.1304347826,rest_2,session_1,IPCAS_7,1.3026187202,0.987768244,0.7941807946,0.131147541,0.5348033351,,16,,,,1,,3,3,3.33,1,98.9071960449,-98.5900878906,-48.5271186829,0,1,0,,,1,0,0,37,0,[ -2.99999976  -0.          -0.          98.90719604],[ -0.           3.          -0.         -98.59008789],[  0.           0.           3.33000016 -48.52711868],0,2.5
3155,0.0016170109,0.000885,0.002600365,0.0007525,0.1141304348,0.042000999,26071,0.1159030326,0.1156105,0.002255026,0.002721,0.0217391304,0.102758032,0.0731827514,0.089762758,0.080915298,0.0652173913,rest_1,session_1,IPCAS_7,1.1797738319,1.0942413985,0.2819328263,0.0928961749,0.2152176426,,16,,,,1,,3,3,3.33,1,101.739692688,-98.2476730347,-51.9737129211,0,1,0,,,1,0,0,37,0,[  -3.00000024   -0.           -0.          101.73969269],[ -0.           3.          -0.         -98.24767303],[  0.           0.           3.32999969 -51.97371292],0,2.5
3156,0.0030344022,0.000785,0.0074129573,0.0006975,0.1956521739,0.0511823679,26071,0.1188321141,0.1183145,0.0033680572,0.00310975,0.0652173913,0.1067551967,0.065712501,0.1356940468,0.0615352705,0.1032608696,rest_2,session_1,IPCAS_7,1.1221328201,0.9649462298,0.6187477331,0.0928961749,0.2989321511,,16,,,,1,,3,3,3.33,1,101.739692688,-98.2476730347,-51.9737129211,0,1,0,,,1,0,0,37,0,[  -3.00000024   -0.           -0.          101.73969269],[ -0.           3.          -0.         -98.24767303],[  0.           0.           3.32999969 -51.97371292],0,2.5
3157,0.0010751087,0.0007,0.0011347955,0.0004875,0.1032608696,0.0500293109,26073,0.1031471663,0.101952,0.0033550444,0.0036425,0.0597826087,0.0425722058,0.035047438,0.0335124984,0.0268911251,0.0652173913,rest_1,session_1,IPCAS_7,1.1394806112,1.1718098509,0.1396698028,0.0109289617,0.1850320585,,16,,,,1,,3,3,3.33,1,112.722900391,-95.1739501953,-31.0425758362,0,1,0,,,1,0,0,37,0,[  -3.           -0.           -0.          112.72290039],[ -0.          3.         -0.        -95.1739502],[  0.           0.           3.33000016 -31.04257584],0,2.5
3158,0.0013552717,0.000805,0.0011006682,0.001185,0.0652173913,0.2049707946,26073,0.1060640435,0.1058295,0.0013585148,0.001799,0.0108695652,0.0415204821,0.0329993965,0.0311115078,0.0276525972,0.0923913043,rest_2,session_1,IPCAS_7,1.1544175921,1.1661913088,0.1164056562,0.0546448087,0.1307952557,,16,,,,1,,3,3,3.33,1,112.722900391,-95.1739501953,-31.0425758362,0,1,0,,,1,0,0,37,0,[  -3.           -0.           -0.          112.72290039],[ -0.          3.         -0.        -95.1739502],[  0.           0.           3.33000016 -31.04257584],0,2.5
3159,0.0015866304,0.0007,0.0016283045,0.00174,0.0760869565,0.0588266073,26074,0.0937653924,0.0922569,0.0036122027,0.00399735,0.027173913,0.091587968,0.072614806,0.0646654912,0.0698048374,0.0706521739,rest_2,session_1,IPCAS_7,1.0825025542,1.0664405487,0.1582835853,0.0163934426,0.1955769964,,16,,,,1,,3,3,3.33,1,101.927734375,-88.3384628296,-28.9721336365,0,1,0,,,1,0,0,37,0,[  -3.           -0.           -0.          101.92773438],[ -0.           3.          -0.         -88.33846283],[  0.           0.           3.32999992 -28.97213364],0,2.5
3160,0.0072621739,0.00065,0.0124367405,0.00213,0.2391304348,0.0152397297,26074,0.0996939402,0.09709735,0.0055522888,0.003255075,0.2336956522,0.084975822,0.0602481754,0.082851635,0.0527618572,0.0815217391,rest_1,session_1,IPCAS_7,1.1022536153,1.0437398834,0.2220502565,0.1038251366,0.1311856832,,16,,,,1,,3,3,3.33,1,103.277099609,-89.6094970703,-26.7435665131,0,1,0,,,1,0,0,37,0,[  -3.           -0.           -0.          103.27709961],[ -0.           3.          -0.         -89.60949707],[  0.           0.           3.32999992 -26.74356651],0,2.5
3161,0.0017888043,0.000905,0.0044336014,0.00045,0.0652173913,0.040922674,26075,0.1576364348,0.1569395,0.0026985522,0.002187,0.0434782609,0.0727322015,0.0439088276,0.0943890014,0.0472628338,0.0869565217,rest_1,session_1,IPCAS_7,1.1940218878,1.1409074181,0.2855614197,0.0601092896,0.1705957364,,16,,,,1,,3,3,3.33,1,98.2500305176,-104.376068115,-21.6412773132,0,1,0,,,1,0,0,37,0,[ -3.          -0.          -0.          98.25003052],[  -0.            3.           -0.         -104.37606812],[  0.           0.           3.33000016 -21.64127731],0,2.5
3162,0.0072283152,0.000765,0.0164023767,0.0035375,0.1684782609,0.0531963505,26075,0.158524625,0.1554615,0.0077492057,0.00635125,0.0652173913,0.2401950828,0.085097026,0.3404835381,0.2573923516,0.1086956522,rest_2,session_1,IPCAS_7,1.2127195086,0.8505482132,0.7856451095,0.0819672131,0.6792505996,,16,,,,1,,3,3,3.33,1,98.2500305176,-104.376068115,-21.6412773132,0,1,0,,,1,0,0,37,0,[ -3.          -0.          -0.          98.25003052],[  -0.            3.           -0.         -104.37606812],[  0.           0.           3.33000016 -21.64127731],0,2.5
3163,0.0011988043,0.000715,0.0012284471,0.0006925,0.1086956522,0.0784168804,26076,0.1043067446,0.1040145,0.0014194701,0.001734,0.0326086957,0.0629126745,0.0493953547,0.0427390016,0.0405442637,0.0760869565,rest_2,session_1,IPCAS_7,1.1631687561,1.100613215,0.2321419893,0.0273224044,0.2846448623,,16,,,,1,,3,3,3.33,1,101.252990723,-99.9282531738,-41.6159934998,0,1,0,,,1,0,0,37,0,[  -3.           -0.           -0.          101.25299072],[ -0.           3.00000024  -0.         -99.92825317],[  0.          0.          3.3300004 -41.6159935],0,2.5
3164,0.0020206522,0.001575,0.0015756284,0.0021125,0.027173913,0.0196786147,26076,0.1138056196,0.114092,0.0032173155,0.00572975,0,0.1208473645,0.0798469961,0.1024053433,0.104897798,0.0760869565,rest_1,session_1,IPCAS_7,1.0529787559,0.9939405207,0.2421028132,0.0710382514,0.2445961218,,16,,,,1,,3,3,3.33,1,101.252990723,-99.9282531738,-41.6159934998,0,1,0,,,1,0,0,37,0,[  -3.           -0.           -0.          101.25299072],[ -0.           3.00000024  -0.         -99.92825317],[  0.          0.          3.3300004 -41.6159935],0,2.5
3165,0.0019150543,0.000845,0.0039815104,0.000945,0.1086956522,0.0585733725,26077,0.1044930571,0.1036275,0.0025930916,0.00383925,0.0108695652,0.092378271,0.0534945223,0.1039761476,0.0796613117,0.0597826087,rest_2,session_1,IPCAS_7,1.1491502992,1.0530344443,0.3749993803,0.1147540984,0.1416997735,,16,,,,1,,3,3,3.33,1,113.397583008,-104.591148376,0.1397486031,0,1,0,,,1,0,0,37,0,[  -3.           -0.           -0.          113.39758301],[  -0.            2.99999976   -0.         -104.59114838],[ 0.          0.          3.32999969  0.1397486 ],0,2.5
3166,0.0023669022,0.000855,0.0036919863,0.00133,0.1630434783,0.0455239739,26077,0.1127887717,0.1106205,0.0058789214,0.00740775,0.0108695652,0.1901813293,0.1530842475,0.1708223365,0.1617556979,0.0380434783,rest_1,session_1,IPCAS_7,1.0865210071,0.9321860756,0.4225572027,0.0819672131,0.3211962289,,16,,,,1,,3,3,3.33,1,113.397583008,-104.591148376,0.1397486031,0,1,0,,,1,0,0,37,0,[  -3.           -0.           -0.          113.39758301],[  -0.            2.99999976   -0.         -104.59114838],[ 0.          0.          3.32999969  0.1397486 ],0,2.5
3167,0.005917337,0.0005,0.0086137204,0.0102925,0.0543478261,0.0293999609,26078,0.0788768592,0.07715715,0.0041049089,0.00732615,0,0.1140692381,0.0665908549,0.1391124513,0.0656667921,0.1195652174,rest_1,session_1,IPCAS_7,1.1709928375,1.0238917712,0.4272381912,0.1366120219,0.1102480326,,16,,,,1,,3,3,3.33,1,110.698791504,-101.716514587,-5.1807403565,0,1,0,,,1,0,0,37,0,[  -3.          -0.          -0.         110.6987915],[  -0.            3.00000024   -0.         -101.71651459],[ 0.          0.          3.33000016 -5.18074036],0,2.5
3168,0.0022754891,0.000645,0.0038457073,0.001005,0.2010869565,0.0143359051,26078,0.077146506,0.0763083,0.0025034061,0.0031003,0.0163043478,0.090047108,0.0561350555,0.0910512749,0.0751002669,0.0869565217,rest_2,session_1,IPCAS_7,1.1450641836,1.0632342077,0.2343174423,0.0983606557,0.1592615026,,16,,,,1,,3,3,3.33,1,110.698791504,-101.716514587,-5.1807403565,0,1,0,,,1,0,0,37,0,[  -3.          -0.          -0.         110.6987915],[  -0.            3.00000024   -0.         -101.71651459],[ 0.          0.          3.33000016 -5.18074036],0,2.5
3169,0.0014727174,0.00077,0.0036943128,0.0007175,0.1086956522,0.0964367785,26079,0.1117925815,0.111455,0.0029852478,0.00434125,0.0054347826,0.0872479219,0.0372290207,0.124036109,0.0608410163,0.152173913,rest_2,session_1,IPCAS_7,1.0297493032,0.9602184947,0.3909845129,0.0819672131,0.2043541272,,16,,,,1,,3,3,3.33,1,115.421691895,-105.945129395,-57.3885116577,0,1,0,,,1,0,0,37,0,[  -3.           -0.           -0.          115.42169189],[  -0.            3.           -0.         -105.94512939],[  0.           0.           3.32999969 -57.38851166],0,2.5
3170,0.0019975543,0.000785,0.0081935166,0.00042,0.1141304348,0.0789492845,26079,0.1115031141,0.111266,0.002487374,0.002372,0.0163043478,0.0783259941,0.0462940184,0.1369312814,0.0455708416,0.0869565217,rest_1,session_1,IPCAS_7,1.0581407917,0.9911153866,0.4292976383,0.0710382514,0.2693585999,,16,,,,1,,3,3,3.33,1,115.421691895,-105.945129395,-57.3885116577,0,1,0,,,1,0,0,37,0,[  -3.           -0.           -0.          115.42169189],[  -0.            3.           -0.         -105.94512939],[  0.           0.           3.32999969 -57.38851166],0,2.5
3171,0.00148125,0.00077,0.0027985008,0.0003925,0.1358695652,0.0444890737,26080,0.0942153924,0.09364965,0.0022847557,0.00219905,0.0597826087,0.0943621925,0.0710477929,0.0700234856,0.0873346778,0.0380434783,rest_2,session_1,IPCAS_7,1.1745120267,1.1528626638,0.2693338804,0.0218579235,0.3217048923,,16,,,,1,,3,3,3.33,1,115.421691895,-108.747360229,-12.2199831009,0,1,0,,,1,0,0,37,0,[  -3.           -0.           -0.          115.42169189],[  -0.            2.99999976   -0.         -108.74736023],[  0.           0.           3.33000016 -12.2199831 ],0,2.5
3172,0.0029396739,0.001065,0.0059193761,0.0029775,0.0543478261,0.0255976187,26080,0.0977787348,0.09684545,0.004701993,0.008188525,0,0.0936415175,0.0697870794,0.0899907111,0.0662382443,0.0815217391,rest_1,session_1,IPCAS_7,0.9724015622,0.9111655083,0.417862284,0.0546448087,0.2077995425,,16,,,,1,,3,3,3.33,1,115.421691895,-108.747360229,-12.2199831009,0,1,0,,,1,0,0,37,0,[  -3.           -0.           -0.          115.42169189],[  -0.            2.99999976   -0.         -108.74736023],[  0.           0.           3.33000016 -12.2199831 ],0,2.5
