,CNR,Cortical Contrast,EFC,FBER,FWHM,FWHM_x,FWHM_y,FWHM_z,Participant,Qi1,SNR,Series,Session,Site,aux_file,bitpix,data_type,db_name,descrip,extensions,intent_name,pix_dimx,pix_dimy,pix_dimz,qform_code,qoffset_x,qoffset_y,qoffset_z,quatern_b,quatern_c,quatern_d,scl_inter,scl_slope,sform_code,slice_code,slice_duration,slice_end,slice_start,srow_x,srow_y,srow_z,toffset,tr
2814,10.8544837867,0.2907847493,0.380971935,805.8828290781,3.3530583902,3.04897,3.38789376,3.64957696,27208,0.0969177353,31.0920454806,anat_1,session_2,SWU_1,,32,,,,1,,1,0.976562,0.976562,1,89.5240936279,-109.854766846,-106.481262207,0,1,0,,,1,0,0,0,0,[ -1.          -0.          -0.          89.52409363],[  -0.            0.9765625    -0.         -109.85476685],[   0.            0.            0.9765625  -106.48126221],0,0
2819,10.6613931017,0.2803864814,0.3782461408,775.6649372263,3.3997609996,3.07509,3.45623552,3.69729536,27208,0.0993725083,31.4439187729,anat_2,session_3,SWU_1,,32,,,,1,,1,0.976562,0.976562,1,89.5240936279,-117.951141357,-104.457168579,0,1,0,,,1,0,0,0,0,[ -1.          -0.          -0.          89.52409363],[  -0.            0.9765625    -0.         -117.95114136],[   0.            0.            0.9765625  -104.45716858],0,0
2837,10.9025236917,0.2890166993,0.3792565587,822.8119113073,3.3670783165,3.03901,3.4331648,3.658752,27208,0.0955637767,31.5434851394,anat_2,session_1,SWU_1,,32,,,,1,,1,0.976562,0.976562,1,88.849395752,-109.18006897,-104.457168579,0,1,0,,,1,0,0,0,0,[ -1.          -0.          -0.          88.84939575],[  -0.            0.9765625    -0.         -109.18006897],[   0.            0.            0.9765625  -104.45716858],0,0
2846,10.2976303285,0.285440707,0.3807089151,928.3798124584,3.3671085907,3.04316,3.42634496,3.6611376965,27208,0.1103403127,29.8608146436,anat_2,session_2,SWU_1,,32,,,,1,,1,0.976562,0.976563,1,80.6634979248,-108.505371094,-120.640419006,0,1,0,,,1,0,0,0,0,[ -1.          -0.          -0.          80.66349792],[  -0.            0.9765625    -0.         -108.50537109],[   0.            0.            0.97656256 -120.64041901],0,0
2804,11.1527277867,0.3045415306,0.3858164945,790.4043935504,3.5889893665,3.24776,3.51050752,4.05474304,27209,0.1097048629,29.5929275946,anat_2,session_1,SWU_1,,32,,,,1,,1,0.976562,0.976562,1,86.5243225098,-108.505371094,-107.271575928,0,1,0,,,1,0,0,0,0,[ -1.          -0.          -0.          86.52432251],[  -0.            0.9765625    -0.         -108.50537109],[   0.            0.            0.9765625  -107.27157593],0,0
2812,11.0449233927,0.303475403,0.3859517356,776.8112846295,3.5632150528,3.24928,3.44784896,4.03823616,27209,0.1183334792,29.451807409,anat_2,session_3,SWU_1,,32,,,,1,,1,0.976562,0.976562,1,88.849395752,-116.601745605,-111.204162598,0,1,0,,,1,0,0,0,0,[ -1.          -0.          -0.          88.84939575],[  -0.            0.9765625    -0.         -116.60174561],[   0.           0.           0.9765625 -111.2041626],0,0
2829,11.002823869,0.3014530064,0.3849450312,772.5059228125,3.5778750192,3.23566,3.4931712,4.05220352,27209,0.1152697228,29.324315808,anat_2,session_2,SWU_1,,32,,,,1,,1,0.976562,0.976562,1,86.825302124,-108.505371094,-107.155960083,0,1,0,,,1,0,0,0,0,[ -1.          -0.          -0.          86.82530212],[  -0.            0.9765625    -0.         -108.50537109],[   0.            0.            0.9765625  -107.15596008],0,0
2836,11.0598896767,0.3072142646,0.3857873526,773.6613121059,3.5591919435,3.23867,3.45790464,4.02599936,27209,0.1253396741,29.0597712996,anat_1,session_3,SWU_1,,32,,,,1,,1,0.976562,0.976562,1,87.5,-117.951141357,-111.204162598,0,1,0,,,1,0,0,0,0,[ -1.   -0.   -0.   87.5],[  -0.            0.9765625    -0.         -117.95114136],[   0.           0.           0.9765625 -111.2041626],0,0
2844,10.9677404581,0.3031896382,0.3874946653,743.2720595241,3.5744309938,3.24446,3.49708288,4.0250677657,27209,0.1112644665,29.1918279651,anat_1,session_1,SWU_1,,32,,,,1,,1,0.976562,0.976562,1,91.9859161377,-106.481262207,-104.541046143,0,1,0,,,1,0,0,0,0,[ -1.          -0.          -0.          91.98591614],[  -0.            0.9765625    -0.         -106.48126221],[   0.            0.            0.97656244 -104.54104614],0,0
2802,10.8785503576,0.2998882172,0.3962739838,681.3140498144,3.5750913527,3.2751601952,3.529984,3.95237376,27210,0.0938188593,29.7670312748,anat_2,session_2,SWU_1,,32,,,,1,,1,0.976562,0.976562,1,77.9545669556,-109.854766846,-97.8494186401,0,1,0,,,1,0,0,0,0,[ -0.99999994  -0.          -0.          77.95456696],[  -0.            0.9765625    -0.         -109.85476685],[  0.           0.           0.9765625  -97.84941864],0,0
2809,10.5439700522,0.3012462964,0.3998930978,813.0846026015,3.5030919198,3.23241,3.44206336,3.86376704,27210,0.102966451,29.0658755799,anat_1,session_3,SWU_1,,32,,,,1,,1,0.976562,0.976562,1,86.825302124,-118.625839233,-115.252349854,0,1,0,,,1,0,0,0,0,[ -1.          -0.          -0.          86.82530212],[  -0.            0.9765625    -0.         -118.62583923],[   0.            0.            0.9765625  -115.25234985],0,0
2848,10.0313855543,0.3002821171,0.3964778357,889.1361052586,3.5185443168,3.25173,3.4617550913,3.86972672,27210,0.1292626829,27.4604532876,anat_2,session_3,SWU_1,,32,,,,1,,1,0.976562,0.976562,1,82.7887115479,-110.4425354,-126.227256775,0,1,0,,,1,0,0,0,0,[ -1.          -0.          -0.          82.78871155],[  -0.            0.97656244   -0.         -110.4425354 ],[   0.            0.            0.9765625  -126.22725677],0,0
2850,8.7487333179,0.2954091624,0.4866046018,648.3171127685,3.665936411,3.18978,3.58854656,4.30403584,27210,0.1484981449,28.0296863002,anat_1,session_1,SWU_1,,32,,,,1,,1,0.976562,0.976562,1,88.174697876,-109.854766846,-98.3848876953,0,1,0,,,1,0,0,0,0,[ -1.          -0.          -0.          88.17469788],[  -0.            0.9765625    -0.         -109.85476685],[  0.          0.          0.9765625 -98.3848877],0,0
2900,10.8713986891,0.2991981593,0.3966048364,681.0900159051,3.5424594663,3.25743,3.47681792,3.92517632,27210,0.0919276654,29.8458961736,anat_2,session_1,SWU_1,,32,,,,1,,1,0.976562,0.976562,1,88.174697876,-108.505371094,-97.0354766846,0,1,0,,,1,0,0,0,0,[ -1.          -0.          -0.          88.17469788],[  -0.            0.9765625    -0.         -108.50537109],[  0.           0.           0.9765625  -97.03547668],0,0
2923,8.9502161554,0.2939566066,0.4748761504,632.5634519544,3.7007424018,3.21149,3.65284352,4.3204608,27210,0.1449020299,28.595330864,anat_1,session_2,SWU_1,,32,,,,1,,1,0.976562,0.976562,1,87.5,-108.505371094,-94.3366851807,0,1,0,,,1,0,0,0,0,[ -1.   -0.   -0.   87.5],[  -0.            0.9765625    -0.         -108.50537109],[  0.           0.           0.9765625  -94.33668518],0,0
2805,10.8957319494,0.2966338456,0.4714659811,1109.3838283433,3.5208911305,3.0958801845,3.56404224,3.9557834386,27211,0.1403493366,33.7282901886,anat_2,session_3,SWU_1,,32,,,,1,,1,0.976562,0.976563,1,74.5149230957,-130.181335449,-139.270812988,0,1,0,,,1,0,0,0,0,[ -0.99999994  -0.          -0.          74.5149231 ],[  -0.            0.9765625    -0.         -130.18133545],[   0.            0.            0.97656256 -139.27081299],0,0
2815,10.7592502568,0.2945969545,0.4573325087,962.3554410263,3.5063429172,3.07112,3.52164864,3.98585856,27211,0.0957273491,33.25943248,anat_1,session_1,SWU_1,,32,,,,1,,1,0.976562,0.976562,1,89.5240936279,-113.902954102,-115.252349854,0,1,0,,,1,0,0,0,0,[ -1.          -0.          -0.          89.52409363],[  -0.           0.9765625   -0.        -113.9029541],[   0.            0.            0.9765625  -115.25234985],0,0
2817,10.6333599973,0.2961614104,0.4537391768,975.6284634645,3.4853333466,3.04644,3.50089216,3.96975104,27211,0.1074880348,32.5919411434,anat_2,session_2,SWU_1,,32,,,,1,,1,0.976562,0.976562,1,87.5,-108.505371094,-117.951141357,0,1,0,,,1,0,0,0,0,[ -1.   -0.   -0.   87.5],[  -0.            0.9765625    -0.         -108.50537109],[   0.            0.            0.9765625  -117.95114136],0,0
2853,9.8238830015,0.2910773697,0.4726414893,942.9930188004,3.5211349553,3.07119,3.51393792,4.04527104,27211,0.1661523567,30.8402005946,anat_1,session_2,SWU_1,,32,,,,1,,1,0.976562,0.976562,1,84.8012008667,-108.505371094,-124.698135376,0,1,0,,,1,0,0,0,0,[ -1.          -0.          -0.          84.80120087],[  -0.            0.9765625    -0.         -108.50537109],[   0.            0.            0.9765625  -124.69813538],0,0
2903,10.9503079702,0.2967613257,0.393333162,1057.3805664334,3.5982547091,3.32335,3.59124992,3.90350848,27211,0.0918465107,31.7383204164,anat_2,session_1,SWU_1,,32,,,,1,,1,0.976562,0.976562,1,81.5605545044,-113.228256226,-123.959381104,0,1,0,,,1,0,0,0,0,[ -1.         -0.         -0.         81.5605545],[  -0.            0.9765625    -0.         -113.22825623],[   0.           0.           0.9765625 -123.9593811],0,0
2924,10.5021138665,0.2967165773,0.3936934041,948.4932961579,3.5856369926,3.3233501981,3.5813582986,3.8732597564,27211,0.0872209597,30.4825923996,anat_1,session_3,SWU_1,,32,,,,1,,1,0.976562,0.976562,1,94.5283660889,-116.368545532,-120.539077759,0,1,0,,,1,0,0,0,0,[ -0.99999994  -0.          -0.          94.52836609],[  -0.            0.97656244   -0.         -116.36854553],[   0.            0.            0.97656244 -120.53907776],0,0
2851,10.6773620102,0.2930915766,0.4030043149,675.9168284006,3.7087276642,3.36752,3.63278336,4.16989184,27212,0.1046831069,28.0279157823,anat_2,session_2,SWU_1,,32,,,,1,,1,0.976562,0.976562,1,86.150604248,-111.204162598,-100.408981323,0,1,0,,,1,0,0,0,0,[ -1.          -0.          -0.          86.15060425],[  -0.           0.9765625   -0.        -111.2041626],[   0.            0.            0.9765625  -100.40898132],0,0
2884,11.4035323184,0.3027349754,0.4052760399,887.2252100006,3.6716154971,3.36917,3.55782656,4.12918784,27212,0.1457105598,29.2518615896,anat_1,session_3,SWU_1,,32,,,,1,,1,0.976562,0.976562,1,90.1987991333,-115.252349854,-117.276443481,0,1,0,,,1,0,0,0,0,[ -1.          -0.          -0.          90.19879913],[  -0.            0.9765625    -0.         -115.25234985],[   0.            0.            0.9765625  -117.27644348],0,0
2892,10.7378695892,0.2921968296,0.4029952257,641.8702841421,3.71858225,3.36775,3.64506112,4.18878464,27212,0.1056238587,28.2122532814,anat_1,session_2,SWU_1,,32,,,,1,,1,0.976562,0.976562,1,85.4759063721,-112.55355835,-97.0354766846,0,1,0,,,1,0,0,0,0,[ -1.          -0.          -0.          85.47590637],[  -0.            0.9765625    -0.         -112.55355835],[  0.           0.           0.9765625  -97.03547668],0,0
2896,10.7000027778,0.2923107168,0.4021261673,633.0833603083,3.7291175134,3.38901,3.66007296,4.18076672,27212,0.0940492765,28.0394580364,anat_2,session_1,SWU_1,,32,,,,1,,1,0.976562,0.976562,1,85.4759063721,-113.228256226,-97.0354766846,0,1,0,,,1,0,0,0,0,[ -1.          -0.          -0.          85.47590637],[  -0.            0.9765625    -0.         -113.22825623],[  0.           0.           0.9765625  -97.03547668],0,0
2926,10.6673765721,0.2922567959,0.4016022142,666.8537154944,3.7007017643,3.36401,3.60531968,4.1787904,27212,0.1111274777,28.1088265536,anat_1,session_1,SWU_1,,32,,,,1,,1,0.976562,0.976562,1,87.5,-113.902954102,-100.408981323,0,1,0,,,1,0,0,0,0,[ -1.   -0.   -0.   87.5],[  -0.           0.9765625   -0.        -113.9029541],[   0.            0.            0.9765625  -100.40898132],0,0
2950,10.559396137,0.2956906219,0.4030714403,743.2859657905,3.6995438206,3.3681902008,3.6090882203,4.16535552,27212,0.108586117,27.494148335,anat_2,session_3,SWU_1,,32,,,,1,,1,0.976562,0.976562,1,83.8270187378,-109.332519531,-109.725692749,0,1,0,,,1,0,0,0,0,[ -0.99999994  -0.          -0.          83.82701874],[  -0.            0.97656244   -0.         -109.33251953],[   0.            0.            0.9765625  -109.72569275],0,0
2823,10.0683740137,0.2841691065,0.4062397034,702.8007348703,3.3389976243,3.12827,3.244656442,3.66753792,27213,0.1329679062,29.3366754225,anat_2,session_3,SWU_1,,32,,,,1,,1,0.976563,0.976562,1,92.0659713745,-109.545883179,-103.107772827,0,1,0,,,1,0,0,0,0,[ -1.          -0.          -0.          92.06597137],[  -0.            0.97656256   -0.         -109.54588318],[   0.            0.            0.9765625  -103.10777283],0,0
2847,10.1052579401,0.2770569191,0.4004117106,699.0695974349,3.2412852325,3.0545901821,3.1866984345,3.49830144,27213,0.1054320946,30.3280145726,anat_1,session_3,SWU_1,,32,,,,1,,1,0.976562,0.976562,1,76.3846130371,-123.889770508,-104.457168579,0,1,0,,,1,0,0,0,0,[ -0.99999994  -0.          -0.          76.38461304],[  -0.            0.97656244   -0.         -123.88977051],[   0.            0.            0.9765625  -104.45716858],0,0
2856,9.6561697987,0.2767952851,0.4039815238,724.1966888445,3.3052585692,3.07786,3.21067008,3.65405184,27213,0.136780561,28.9263758692,anat_1,session_1,SWU_1,,32,,,,1,,1,0.976562,0.976562,1,87.5,-108.505371094,-107.155960083,0,1,0,,,1,0,0,0,0,[ -1.   -0.   -0.   87.5],[  -0.            0.9765625    -0.         -108.50537109],[   0.            0.            0.9765625  -107.15596008],0,0
2857,10.0074621556,0.2837094609,0.4053190808,702.5750778998,3.3510874731,3.11479,3.27135232,3.69319936,27213,0.1355923577,29.30041758,anat_2,session_2,SWU_1,,32,,,,1,,1,0.976562,0.976562,1,85.4759063721,-110.529464722,-103.107772827,0,1,0,,,1,0,0,0,0,[ -1.          -0.          -0.          85.47590637],[  -0.            0.9765625    -0.         -110.52946472],[   0.            0.            0.9765625  -103.10777283],0,0
2863,10.4313063716,0.2865510777,0.4059329353,692.7474137242,3.3159767012,3.09422,3.22363392,3.655424,27213,0.1262824376,30.3193263753,anat_1,session_2,SWU_1,,32,,,,1,,1,0.976562,0.976562,1,88.174697876,-111.204162598,-95.6860809326,0,1,0,,,1,0,0,0,0,[ -1.          -0.          -0.          88.17469788],[  -0.           0.9765625   -0.        -111.2041626],[  0.           0.           0.9765625  -95.68608093],0,0
2941,10.0554653779,0.2835398754,0.4060109536,687.0566588146,3.3385101769,3.10425,3.26252544,3.67408128,27213,0.1012543018,29.4991211464,anat_2,session_1,SWU_1,,32,,,,1,,1,0.976562,0.976562,1,85.4759063721,-108.505371094,-98.3848876953,0,1,0,,,1,0,0,0,0,[ -1.          -0.          -0.          85.47590637],[  -0.            0.9765625    -0.         -108.50537109],[  0.          0.          0.9765625 -98.3848877],0,0
2806,11.1691600889,0.3094905443,0.3871592858,931.7930870586,3.3410603803,3.1420501873,3.2250472368,3.68047104,27214,0.0903354173,29.4336438577,anat_2,session_2,SWU_1,,32,,,,1,,1,0.976562,0.976562,1,99.7079696655,-98.3299942017,-118.625839233,0,1,0,,,1,0,0,0,0,[ -0.99999994  -0.          -0.          99.70796967],[ -0.           0.97656244  -0.         -98.3299942 ],[   0.            0.            0.9765625  -118.62583923],0,0
2820,11.3012017087,0.3038543694,0.3866611501,888.2021771776,3.3637562035,3.11649,3.29920512,3.70166784,27214,0.1160861392,30.0490494365,anat_1,session_1,SWU_1,,32,,,,1,,1,0.976562,0.976562,1,84.1265029907,-113.228256226,-115.927047729,0,1,0,,,1,0,0,0,0,[ -1.          -0.          -0.          84.12650299],[  -0.            0.9765625    -0.         -113.22825623],[   0.            0.            0.9765625  -115.92704773],0,0
2835,11.0962966456,0.3059557126,0.386997237,793.3532702934,3.3513922541,3.13323,3.25728256,3.68832512,27214,0.1167438307,29.39652621,anat_2,session_1,SWU_1,,32,,,,1,,1,0.976562,0.976562,1,87.5,-112.55355835,-110.529464722,0,1,0,,,1,0,0,0,0,[ -1.   -0.   -0.   87.5],[  -0.            0.9765625    -0.         -112.55355835],[   0.            0.            0.9765625  -110.52946472],0,0
2852,10.9626720855,0.3117471643,0.3883115937,888.5826275776,3.3433356737,3.16584,3.22062336,3.6652951363,27214,0.0910510284,28.673364252,anat_2,session_3,SWU_1,,32,,,,1,,1,0.976562,0.976563,1,105.670913696,-88.3254394531,-115.487136841,0,1,0,,,1,0,0,0,0,[  -1.          -0.          -0.         105.6709137],[ -0.           0.9765625   -0.         -88.32543945],[   0.            0.            0.97656256 -115.48713684],0,0
2862,11.3593716975,0.3085990729,0.3876075902,820.3857203075,3.3412225255,3.12813,3.24294656,3.6769994556,27214,0.0853395337,29.8820452786,anat_1,session_2,SWU_1,,32,,,,1,,1,0.976562,0.976563,1,104.175704956,-96.8717041016,-107.107223511,0,1,0,,,1,0,0,0,0,[  -1.           -0.           -0.          104.17570496],[ -0.          0.9765625  -0.        -96.8717041],[   0.            0.            0.97656256 -107.10722351],0,0
2904,11.4829779575,0.3024163728,0.3873189297,839.2319533583,3.3633394658,3.15182,3.2721098803,3.6891136,27214,0.0793683168,30.6450802846,anat_1,session_3,SWU_1,,32,,,,1,,1,0.976563,0.976562,1,89.7509536743,-114.147209167,-109.18006897,0,1,0,,,1,0,0,0,0,[ -1.          -0.          -0.          89.75095367],[  -0.            0.97656256   -0.         -114.14720917],[   0.            0.            0.9765625  -109.18006897],0,0
2803,10.092819181,0.3014901544,0.4763480643,783.1683859891,3.2054021525,2.7927,3.17538304,3.71386368,27215,0.109197524,30.4650710901,anat_1,session_1,SWU_1,,32,,,,1,,1,0.976562,0.976562,1,83.4518051147,-108.505371094,-105.131866455,0,1,0,,,1,0,0,0,0,[ -1.          -0.          -0.          83.45180511],[  -0.            0.9765625    -0.         -108.50537109],[   0.            0.            0.9765625  -105.13186646],0,0
2810,10.2318343378,0.2964418777,0.4771618097,805.361633984,3.2313898129,2.83541,3.22138112,3.6941007055,27215,0.1651900935,31.2011238762,anat_2,session_2,SWU_1,,32,,,,1,,1,0.976562,0.976562,1,94.96144104,-108.505371094,-102.078201294,0,1,0,,,1,0,0,0,0,[ -1.          -0.          -0.          94.96144104],[  -0.            0.9765625    -0.         -108.50537109],[   0.            0.            0.97656244 -102.07820129],0,0
2845,9.8938185302,0.3110949193,0.4906044704,851.5650388063,3.2418742795,2.87018,3.20408576,3.70490368,27215,0.1357031174,28.7081263423,anat_1,session_2,SWU_1,,32,,,,1,,1,0.976562,0.976562,1,92.987953186,-106.481262207,-118.0883255,0,1,0,,,1,0,0,0,0,[ -1.          -0.          -0.          92.98795319],[  -0.            0.9765625    -0.         -106.48126221],[   0.           0.           0.9765625 -118.0883255],0,0
2886,10.0488490034,0.2950798757,0.4772546819,787.1794527338,3.2410003777,2.80651,3.2389632,3.7451056914,27215,0.1606289254,30.9646393913,anat_2,session_1,SWU_1,,32,,,,1,,1,0.976562,0.976563,1,80.2055892944,-113.228256226,-104.639015198,0,1,0,,,1,0,0,0,0,[ -1.          -0.          -0.          80.20558929],[  -0.            0.9765625    -0.         -113.22825623],[   0.            0.            0.97656256 -104.6390152 ],0,0
2912,10.0588877618,0.3009367542,0.4745049447,741.656121013,3.22565993,2.84158,3.22137088,3.66652416,27215,0.1255492899,30.0515248243,anat_2,session_3,SWU_1,,32,,,,1,,1,0.976562,0.976562,1,90.1987991333,-115.252349854,-107.830673218,0,1,0,,,1,0,0,0,0,[ -1.          -0.          -0.          90.19879913],[  -0.            0.9765625    -0.         -115.25234985],[   0.            0.            0.9765625  -107.83067322],0,0
